ItemID(PK),OrderID (PK),ProductID,Quantity
4508142542188240,02-99-6A-36-16-24,67046531,6
337941246959828,D1-06-65-24-E1-26,68084229,37
3566454991772200,76-BA-74-02-70-0D,16590058,43
3530445044257970,B4-00-AB-29-35-D2,10424152,43
6375165462125700,C9-21-80-B3-1F-05,66993663,17
3578890543236290,A5-3C-B8-0F-88-EC,51991836,45
3572333106443440,FF-9A-69-58-C2-A2,43419802,39
3570765556809330,14-84-C3-F7-D5-02,504367067,41
3537376788501250,F3-DD-11-F0-62-26,17714016,22
560222320955571000,08-C7-22-45-9D-A2,369872864,40
4936017412829280,F6-55-6E-02-A2-0B,3783023,44
5018694611443340,9D-21-4F-2C-6C-A0,41520388,30
3534975964806980,34-5B-BE-D0-F1-D9,37205291,45
3556637098790110,F2-09-B8-73-F2-3E,63824499,40
3543091137302970,8A-07-39-9F-CE-3D,504365504,43
36266525852567,1E-C6-31-B3-7A-6C,687889992,40
3545298875876680,E3-50-01-92-D9-77,21695203,5
6706175158249570000,11-50-71-24-0F-A9,606810104,6
201717917143121,33-A5-7C-56-7D-0B,53329948,8
3530333477021450,60-70-85-92-DD-9C,63824499,29
67595385187929700,F6-C7-58-56-D5-A4,504365504,3
56022535896422800,03-4F-92-66-D5-B5,687889992,2
5602240938105030,4A-0E-AE-2F-1F-FD,21695203,9
3567701629139760,24-F8-B9-19-A1-9F,606810104,15
3577226003947290,D7-73-A0-AB-40-58,53329948,7
5435401135253030,FD-07-67-52-90-DD,504367067,36
6391631633609220,53-92-46-CF-D0-66,17714016,17
4041371039480380,75-CE-CC-89-A6-E3,369872864,21
5100147864722060,D9-FE-8B-32-7B-62,3783023,18
3567912382445880,B4-E4-A5-0E-68-E5,41520388,45
5893951833622230000,71-37-01-84-E8-CE,37205291,12
5602228767198710,78-D0-A9-7F-DF-8F,63824499,7
50206036874194700,31-C3-83-C2-DF-8B,504365504,43
58939580498165000,C9-6E-5D-1C-F5-BA,687889992,26
3555771914502470,C3-60-9C-58-69-A9,21695203,45
30057307179949,C1-07-82-88-D4-29,606810104,13
5038189626298090,A9-8A-A7-5F-1E-2A,53329948,39
3580163915025430,21-72-20-A1-6B-2E,63824499,20
201611372546805,6E-81-3B-02-F6-60,504365504,18
6378378829724380,BC-28-22-19-4B-BD,687889992,41
3571080258148560,1B-36-9A-47-87-90,67046531,20
3581059999621280,1C-C3-3B-21-DE-45,68084229,41
3545355386255020,37-00-80-85-DD-C5,16590058,42
201962872526858,AE-F9-52-42-98-D7,10424152,13
50381591526095800,8C-AB-29-A9-4C-B9,66993663,19
6331106946039490,FF-44-C5-90-91-E0,51991836,30
561006440521825000,0A-63-6D-96-ED-2F,43419802,33
633110486298403000,8A-69-02-6A-74-D7,504367067,37
4041591748967,F0-E5-4C-62-58-08,17714016,15
5602215320285190000,E7-7D-3B-17-61-21,369872864,1
3587487946137400,0F-E5-9F-6E-EC-8F,3783023,14
6333482754639830,14-A3-14-89-06-8F,41520388,20
201494229015583,E5-5C-AB-F4-89-3E,37205291,10
3529608242188230,2C-86-36-2E-A1-CF,63824499,39
3549236783253360,1D-D2-27-7F-89-CC,504365504,24
3551903908041530,CA-B7-50-A0-7E-E0,687889992,31
3556576422627050,EA-FB-77-11-F9-3C,21695203,9
6762253332963400000,71-4E-D4-E1-66-F4,606810104,9
6304280898678310,A9-00-83-7C-7D-0F,53329948,24
3553908355723760,33-F3-46-E2-2D-A6,63824499,16
5102682404231670,1F-E4-F6-30-34-F5,504365504,34
4508861658310370,03-F0-13-A8-F5-BB,687889992,34
3572342904162470,12-42-57-E1-FF-F1,21695203,42
201946406845512,36-DD-61-9B-41-37,606810104,45
5208507030760080,80-D4-D2-BC-2E-2B,53329948,5
5162208083972510,BB-50-B6-0B-79-5C,504367067,4
5244477599333790,D7-4E-7A-E2-BF-F6,17714016,15
5610276204266350,2A-7E-30-06-35-A1,369872864,11
3544723484108770,03-A5-C8-33-C8-F5,3783023,7
374283958236325,82-6F-92-FD-F0-24,41520388,16
67093646635367800,68-FA-BB-60-F6-0A,37205291,26
4017954020897,3B-F5-EC-E1-ED-59,63824499,26
3557089698478440,94-42-9C-0A-2F-1B,504365504,33
3530319157363790,B4-A7-75-D5-84-16,687889992,33
3531954499498670,BB-16-38-AC-15-77,21695203,43
4508272555189960,1F-BE-A5-DC-DC-7F,606810104,39
5020246657438070,90-E1-09-7D-49-8C,53329948,39
560222568362772000,C1-4F-CC-D8-D0-BC,63824499,27
5602259555829190,C8-83-F5-10-71-4C,504365504,9
493658821844490000,2B-E9-A4-A3-AC-0E,687889992,42
675911917023607000,3A-47-77-DC-0F-C0,504365504,26
4903166774125150000,B4-73-FA-38-F5-9B,687889992,7
3529597898708020,D0-BB-3C-80-9D-19,21695203,32
5048373143286770,A5-F2-AE-98-D2-F5,67046531,30
30177567750740,A2-D0-30-39-5F-F4,68084229,39
3563267003961270,FB-90-67-61-56-67,16590058,29
5602216231585030,F7-71-A8-16-05-D3,10424152,11
5602225417600590000,98-2D-3E-67-08-26,66993663,31
560223968863349000,28-4C-A1-0A-C8-4D,51991836,14
3571071325735090,A4-E0-6E-E5-88-40,43419802,27
201475005604435,B5-F8-15-A5-ED-3E,504367067,30
3543365750611930,C5-C8-85-84-8C-D4,17714016,12
3570130355858160,21-14-05-D9-37-EF,369872864,37
3560544600460770,F3-C5-A4-EE-D5-45,3783023,20
4905897034544540000,FF-7B-B4-36-29-C1,41520388,10
5496253011538060,0D-C0-37-C6-41-4D,37205291,31
4041598855858410,3D-85-1B-2B-9F-35,63824499,34
3552188228074890,A8-2A-35-71-CF-21,504365504,24
3563918389724070,A5-DF-34-01-9A-D3,687889992,40
4917647341579330,E3-33-16-4B-0B-F1,21695203,1
56022134728488100,AF-66-F4-06-3B-FB,606810104,11
3574264737760480,7B-D3-1B-80-EF-1D,53329948,2
201531470902488,9E-0E-C0-71-F5-A9,63824499,29
6380671529213310,C3-96-7D-EC-9F-DF,504365504,42
3545428382511520,35-FE-72-2E-58-8C,687889992,15
3581564837160330,AA-A3-43-5C-C0-CC,21695203,27
4494894762120430,5A-FE-E2-18-2D-92,606810104,5
3567827011551160,E3-6D-D0-66-91-76,53329948,9
201475193042091,D7-C8-E0-ED-09-99,504367067,35
3559056868456570,7F-6A-DB-FE-02-E7,17714016,17
3581697697917120,A7-10-B8-EE-04-FE,369872864,14
3571318026530460,EC-03-FD-1A-54-72,3783023,10
3567152975143850,ED-78-AE-F9-21-5F,41520388,34
6759521626184410,90-4B-75-C8-F8-38,37205291,14
3539090044457720,2D-E9-57-E2-D6-AF,63824499,29
374622738968253,1E-0D-5D-E2-C6-A7,504365504,40
3587725534538410,43-4E-7F-65-EE-46,687889992,11
3540350326595790,CF-C3-9C-81-BA-6A,21695203,24
3566768868091850,81-D2-9D-33-1D-EA,606810104,17
604833529833836,A0-08-01-73-B0-75,53329948,18
201429484711229,43-EC-78-A6-69-94,63824499,22
3582057230582750,4F-04-57-E3-FE-F1,504365504,12
6304787753431810,BF-CF-0B-15-26-A8,687889992,4
3561277969377610,2C-41-10-4A-BC-09,67046531,16
3573033908093970,0C-92-A6-0D-1B-98,68084229,45
3560163187457220,66-9F-BB-49-58-6F,16590058,26
3557098000013000,81-D5-76-8A-2B-6F,10424152,2
5443590960786740,82-47-37-E0-F4-23,66993663,37
675993847587625000,C4-BD-DE-71-46-01,51991836,30
5115303338711020,23-33-C4-BC-C6-BE,43419802,43
346130062188881,A6-90-BD-A6-F0-7D,504367067,15
4041597051149490,56-82-60-7F-9D-26,17714016,39
374288399534014,BD-FC-EB-BD-44-12,369872864,24
5108752842701070,95-29-44-F4-70-2C,3783023,37
3528067870086200,39-05-75-09-39-0C,41520388,36
6767442696237210,F0-76-5E-AA-FF-AC,37205291,7
30538732377109,9C-21-62-89-B4-4E,63824499,7
3541330263454730,F4-E1-9E-87-18-A7,504365504,6
4017950637344040,10-E0-BB-99-6F-4E,687889992,16
5154069870575520,B5-BB-ED-EA-0E-93,21695203,40
5602250409758170,71-FA-A5-DC-C9-FC,606810104,43
3542595120637260,C4-17-B8-C9-A2-85,53329948,14
5602228319102980,65-5B-17-51-D3-F5,63824499,2
3572352104545820,00-05-44-F2-16-0D,504365504,42
3578798444568160,41-DB-E2-70-D3-51,687889992,17
345390398455294,91-40-CC-8F-E1-23,21695203,18
4041591532510,34-BB-15-CB-B9-DA,606810104,32
6041461873367980,F6-26-01-AD-3E-03,53329948,43
30587477924450,02-D7-6B-4A-91-2B,504367067,42
5100136933785950,41-37-D6-5F-F5-EA,17714016,11
5562562368158450,10-25-74-B4-13-79,369872864,23
5893873260729930000,C9-6E-94-4C-C3-5C,3783023,40
3539183342386320,ED-42-54-B2-59-5B,41520388,25
6759562230428930000,7E-F8-0A-B1-16-09,37205291,15
5599840207961420,1A-37-80-B3-9A-92,63824499,41
3539756591598250,27-A2-D9-04-A3-98,504365504,12
3560556819712660,54-C9-20-35-D5-7A,687889992,14
3583926343077620,39-F1-5E-A0-E5-06,21695203,33
5108757126988530,63-BE-0E-D1-82-B3,606810104,14
6386976937587080,92-D1-8D-03-5C-86,53329948,1
4026512973490280,F2-2F-EF-34-27-5A,63824499,41
589381518810535000,00-0E-6F-B7-F9-F7,504365504,24
5602257107139650,A1-E9-0F-52-46-64,687889992,22
3562765202414910,F4-23-BB-77-36-AC,504365504,14
3548056563149220,D7-DE-89-F1-D0-36,687889992,20
3528849541271160,D0-F9-8E-C6-89-04,21695203,7
3564451980382210,86-34-1A-0A-4F-51,67046531,28
3536001874875920,C1-BD-F8-EC-20-A8,68084229,15
3529637386328220,69-26-BA-D7-A0-A6,16590058,24
3549342852940330,78-F3-BB-EE-26-89,10424152,33
4508868231572580,7E-C9-17-22-65-0B,66993663,22
3561192908865430,D1-E3-ED-B0-57-FC,51991836,33
6709770422083060,D0-96-4B-53-3A-FD,43419802,39
30217648608309,17-8E-05-28-EB-CD,504367067,38
4405336980669490,1A-19-A9-AE-E8-B6,17714016,35
3575833257548970,E0-8A-45-65-D0-A1,369872864,16
30185728675441,CC-D3-8F-92-50-32,3783023,5
372301303932315,17-55-68-E6-01-89,41520388,14
6304019707910340,F0-BD-60-63-BB-A3,37205291,25
6767192353634960,39-A7-A7-E9-3E-50,63824499,43
3571407205659280,62-3E-0A-3F-9E-6A,504365504,31
3532320772181440,1C-3C-75-C3-9D-A5,687889992,44
3539344431799660,F7-2B-D3-11-1F-DA,21695203,18
6762718703030940000,E1-F7-E6-09-CF-86,606810104,26
3567910281282320,F2-80-FD-C3-C1-91,53329948,41
5641821783845260,05-0C-9A-F6-33-E6,63824499,16
201981299905016,DE-45-33-20-C4-53,504365504,41
3585429854590400,FC-7D-DC-79-5F-77,687889992,43
4911922195778420,FF-D4-94-E8-05-B8,21695203,8
5602255194962850,56-0E-C2-E3-37-6D,606810104,6
3586566587700560,DE-D5-58-7B-EE-4D,53329948,27
4026922570265130,06-62-F3-BB-3E-78,504367067,45
30527060607542,52-34-B5-DA-6F-56,17714016,40
3536919716712020,1B-68-CD-B8-21-A8,369872864,3
6709789483682260,A0-CA-19-70-39-BD,3783023,15
3561556871520490,86-BC-51-D7-13-FD,41520388,7
3546003887825800,A9-13-F3-F5-10-6D,37205291,22
372301391473321,AE-41-BA-E0-3B-02,63824499,45
201729087726759,77-60-5E-4C-94-AF,504365504,21
630405861993325000,6D-76-BD-4A-47-58,687889992,29
3578769274408050,C9-12-7C-A7-F3-B3,21695203,39
4175005337557590,34-92-37-72-D8-19,606810104,9
3567414842280280,12-6C-01-2B-FE-02,53329948,27
5602244705933940,30-62-48-76-6E-15,63824499,10
5610670556168780,81-AE-44-9D-5A-53,504365504,1
67099772887667900,8A-58-BF-1E-11-09,687889992,9
3539453155748420,41-A3-D8-D8-99-9B,67046531,35
6333817492814880000,23-00-42-A9-A2-F6,68084229,36
5602251251087420,76-15-A5-E8-77-F4,16590058,28
3582819638975820,6E-1B-4C-F7-63-E1,10424152,10
3540202701776140,A2-73-9D-70-1C-BA,66993663,10
30158733690861,72-91-35-DB-03-25,51991836,43
5602233412401650,35-FB-E4-20-81-BD,43419802,23
67592006329557500,D2-62-4B-5B-BA-35,504367067,24
201969390282328,9D-BC-5A-69-F9-E2,17714016,21
5602247260241050,75-58-38-09-84-14,369872864,9
6771224869944810,7B-F7-EA-CB-0B-96,3783023,31
5602241495157850,F8-DC-6F-29-C8-FD,41520388,11
675901555450584000,78-14-1A-03-A1-86,37205291,3
3568276557917590,EC-7B-0F-34-D5-BF,63824499,30
3538626151448520,62-51-7D-14-55-A7,504365504,5
3584503116736510,B1-57-AB-2D-9B-CA,687889992,29
3573669661075490,2F-5B-F3-EE-8E-7D,21695203,21
3539441658611320,B7-18-AF-CB-C4-32,606810104,9
3557219349600070,1C-22-48-9A-7D-67,53329948,16
3573837031024900,F1-75-E4-4E-3D-B0,63824499,20
3532337541207460,63-B7-3B-EC-D9-B2,504365504,4
5038092107813430,1F-2E-49-84-20-CD,687889992,33
4026322162295090,6C-D4-0A-C0-14-8D,21695203,41
3554296117381670,0E-FA-63-2B-1A-EF,606810104,21
670968273556512000,11-D4-AA-18-47-F7,53329948,34
5038920773605490,57-79-E7-3F-A8-D8,504367067,1
3574665344648690,5E-07-63-73-13-F0,17714016,39
5610238440385690000,1E-3F-13-5A-E5-CF,369872864,22
3531500894931000,36-51-A4-75-D8-4C,3783023,39
5573599760134730,F3-AB-5E-1D-22-02,41520388,24
5391080680983150,1F-4C-B9-94-42-39,37205291,27
4405672764997180,76-61-2F-41-16-7B,63824499,27
67060465308144700,8E-72-F2-0A-CC-39,504365504,10
630474942402209000,FA-AC-EC-A4-AA-B3,687889992,33
67092647455204500,36-89-D0-F7-78-E5,21695203,42
5602225326059220,3A-F7-BE-B1-17-B3,606810104,5
503821047278739000,03-37-AA-E5-2D-53,53329948,22
3573436677903070,3D-8C-17-90-FB-64,63824499,40
3567467463343680,C7-2A-DE-9C-26-A9,504365504,6
3545142280831890,3C-5B-2A-F3-BE-D7,687889992,24
3583741164094340,B7-30-BA-C0-2C-C6,504365504,21
4405802259109470,02-0F-F9-61-98-81,687889992,11
4785021602971590,6B-1F-E6-27-1B-17,21695203,6
5010124394788070,01-93-37-E5-B1-A3,67046531,15
490530493586781000,17-3C-58-2D-5B-C2,68084229,18
3556561847049410,33-85-85-FB-12-D3,16590058,44
3541050167239810,97-F8-F6-6D-DC-3E,10424152,38
342697330539917,7B-E6-D9-AC-70-1C,66993663,20
3554982631099780,9E-F4-C0-AD-F4-05,51991836,31
3535177815225260,BF-50-45-96-A7-11,43419802,9
501876354874789000,F7-EA-DA-80-DC-6D,504367067,41
3555796298782260,E4-95-9A-08-6F-08,17714016,32
4782705866704,7F-B9-4D-E4-C8-9D,369872864,2
3555634529334400,F7-DA-BB-B0-AD-C7,3783023,9
5002357276121000,17-48-0B-F3-38-71,41520388,29
3532641680497480,8D-73-03-61-3E-C7,37205291,45
3583719050171540,9D-8B-C3-94-CC-09,63824499,31
30328716133573,67-F7-A5-33-2F-6C,504365504,20
4911854529278620000,B4-CC-79-8C-01-A6,687889992,7
3540523406932280,75-71-0F-23-1A-78,21695203,19
3572835034951210,65-FD-F0-97-97-D8,606810104,31
3536587722081890,9E-03-9E-F2-B8-E5,53329948,2
3583639410615230,11-FE-84-65-73-63,63824499,25
5602238112395890000,07-70-7F-30-F9-B2,504365504,34
6759077923324960,CA-5E-39-93-67-0D,687889992,32
201701433625381,FD-E6-78-27-17-24,21695203,39
5007664356575460,8B-16-96-26-60-F5,606810104,40
3558611980162330,53-3D-8C-7B-29-34,53329948,6
6761636019663530000,79-9F-27-48-E5-E1,504367067,15
3544379671612030,E1-6D-1B-CD-FA-4E,17714016,25
374622889669247,71-97-AF-56-49-2D,369872864,3
5100135305314470,09-2F-30-71-AB-90,3783023,26
201895491020111,C6-22-48-04-4A-AA,41520388,25
3578440685490230,FB-44-82-07-2D-EE,37205291,18
3554907710721840,58-DE-A8-63-96-B2,63824499,32
3574634540539430,7D-E5-A8-4B-46-1F,504365504,25
3562945598258480,D3-F9-24-1B-B4-39,687889992,24
3544155510605250,21-2A-3E-99-6F-77,21695203,13
6394895594732000,5A-EC-F1-C5-61-23,606810104,8
3552448675144740,32-8A-43-0D-43-66,53329948,36
3561977751341310,17-42-0E-2A-E1-1F,63824499,20
4905026551185650,91-8B-47-DE-34-C0,504365504,26
6759323985531300000,C5-FC-CC-EF-CC-12,687889992,18
201738312254008,25-5E-04-4E-0A-CC,67046531,23
3576590467169130,21-F5-B1-A0-33-24,68084229,33
3544476462475790,41-2D-8E-96-E5-84,16590058,39
3549331365625420,14-71-63-32-C2-CC,10424152,9
3539502254302360,69-96-B2-F9-C8-AD,66993663,2
4017951256695480,B8-F3-F2-70-11-82,51991836,17
5539772177285800,6F-51-48-7B-7C-64,43419802,27
201749825240277,DE-6C-4A-20-60-08,504367067,24
36350093493994,9C-2C-89-54-3C-EB,17714016,4
3531242546818910,FE-59-1B-AE-A3-5D,369872864,31
4451881913546,F8-4C-6A-83-4A-32,3783023,34
3558575986170800,6E-C4-EC-56-67-3A,41520388,19
3572380187958300,6B-41-02-22-5A-02,37205291,10
560222056553864000,CD-FE-27-7A-9B-6B,63824499,29
4175006284118700,F7-EC-BA-6B-B0-17,504365504,36
4911130170476720000,FC-B7-77-FC-7A-B9,687889992,17
5020533604522000000,38-43-78-2B-64-80,21695203,2
6376211474450950,BF-80-E7-11-53-BB,606810104,39
3555594923201680,00-5A-E7-2B-FE-79,53329948,26
3541468010733680,C1-B3-34-C8-87-FC,63824499,3
633433924108698000,27-5E-15-16-8F-37,504365504,23
63045907351788000,C4-D7-96-AF-83-30,687889992,33
5398527807075290,D6-F1-7D-F7-3E-26,21695203,7
3566936264047820,29-3E-F3-C2-47-2E,606810104,33
4175006001284050,EF-B0-61-D2-14-FF,53329948,41
3589029478763520,C3-E9-50-F7-8D-D3,504367067,34
3584215827710370,7F-1F-6D-D4-06-47,17714016,4
4026103305482030,AA-28-F3-95-AA-5C,369872864,38
30006048034541,B9-FB-0C-55-5D-4A,3783023,4
5602244495384080000,93-3D-97-30-B4-0D,41520388,44
5100138259210820,A9-A8-E0-AD-12-B2,37205291,9
372301492339561,44-F5-53-CF-81-78,63824499,26
5291728596029130,ED-38-75-5F-CA-75,504365504,6
561045847598746000,69-78-BC-23-0E-E0,687889992,4
6398647580859300,FA-5C-8F-9F-72-DE,21695203,4
3585591689577330,DA-D5-65-59-90-BF,606810104,11
3577282970921640,16-8C-98-E6-A8-9C,53329948,45
5007660832686450,62-95-A1-FA-40-78,63824499,30
3586344445549550,CF-4E-9D-68-08-4A,504365504,21
3562639908450420,42-50-3E-44-3D-75,687889992,4
3575473347884850,DC-1A-10-A5-FE-7B,504365504,28
3564180094244900,CC-A4-43-E1-99-36,687889992,29
3528137372797910,10-BA-95-C5-99-3F,21695203,4
3542488685629880,9B-77-1B-DD-6E-66,67046531,26
3542417445692310,35-33-AC-6F-8B-61,68084229,1
3552585021796100,B6-97-A8-5A-0D-D4,16590058,15
5108750570077860,9E-2D-FD-44-0D-25,10424152,39
30328589576999,A3-20-BC-34-5A-CF,66993663,13
3563795803006810,2E-42-E4-89-20-19,51991836,8
3540146980796640,00-F7-DF-CF-6A-8C,43419802,6
3589144448243260,D7-6C-A0-2B-39-F8,504367067,37
3585615801959880,8C-F9-DE-52-86-16,17714016,10
30412016049448,BC-4A-48-23-80-77,369872864,19
4917447107487590,04-C0-65-8A-40-2B,3783023,6
3543336074904620,5B-24-EC-CE-BB-32,41520388,45
3584320911557720,98-2C-7C-FF-52-7D,37205291,19
3554688631483080,E2-FF-D9-E2-D9-6B,63824499,41
4041599830147750,76-5A-A7-8E-F4-A3,504365504,23
670622624965579000,4E-94-2B-21-72-02,687889992,11
3551603276711950,37-FD-33-77-1A-B1,21695203,4
3585204084920590,04-F5-CF-D9-DD-D6,606810104,2
56022369486622100,15-99-B4-62-E6-3E,53329948,18
3534093920521260,5B-06-E4-E9-90-9C,63824499,26
502061469082034000,34-A2-11-52-9E-0F,504365504,27
670984354410075000,FA-37-AB-03-5D-A6,687889992,35
3572319945836000,FA-DE-B9-EE-C9-BD,21695203,41
3529372276816820,7E-1A-9C-62-B1-B0,606810104,24
3541524691417210,F0-20-49-AC-51-37,53329948,26
3538003266571090,43-D8-21-DB-DB-DB,504367067,41
5020911120888560,7A-EF-25-5E-B6-4E,17714016,23
3540517580834540,C9-55-F1-0E-5A-E7,369872864,2
3586610972910500,E3-1D-54-E8-2E-FB,3783023,17
4913189058882680,A7-80-8C-4F-F1-79,41520388,6
30200843340878,6D-84-84-5D-6C-97,37205291,40
5007668041151230,30-E2-2A-98-5F-88,63824499,43
3562056072590310,92-63-25-45-74-75,504365504,43
3557097252516310,E7-C8-23-14-A1-54,687889992,35
4913839341619490,FA-40-6B-FB-F9-6F,21695203,11
6771298265527100000,C3-AD-EF-67-DF-D5,606810104,25
337941401681456,DE-66-2E-6F-29-C7,53329948,45
3563142062011440,44-FB-D6-09-6D-FC,63824499,5
3576539790581520,71-81-EC-E3-E2-0A,504365504,27
30521208215656,7E-C8-3C-F9-37-D3,687889992,35
675909695788861000,4D-AA-52-8A-15-F7,67046531,34
5602233139955580,78-B0-5F-F0-60-AF,68084229,15
3559385541271150,99-B6-69-4C-EF-38,16590058,25
670901000888463000,25-F8-67-BA-59-8B,10424152,24
5602240003921010000,C6-D7-45-DF-AA-A7,66993663,41
30306250676355,36-CF-E7-DC-A4-F0,51991836,45
3573507236699520,C9-C6-5E-61-2C-53,43419802,33
3556960311156710,21-DE-8F-2C-B0-AC,504367067,8
4405577694249570,1B-B3-A2-D4-88-E3,17714016,11
4936252746884740,F9-21-8A-EC-A6-3D,369872864,39
3584665820665770,AC-8F-D7-D0-5F-5C,3783023,25
5893610719006010,D3-0A-AD-F5-80-C7,41520388,20
3577447794366540,02-AC-D6-36-A8-B1,37205291,2
6762466529832630000,9F-C3-67-02-2B-E1,63824499,22
3586523250854020,4F-03-3A-F2-BC-3A,504365504,42
561037294748789000,58-CC-5D-9E-25-D5,687889992,5
3530907577469780,C5-E4-4A-F1-4D-93,21695203,20
6763721144889320,C8-2A-E7-A8-09-14,606810104,13
3558231284534080,72-4E-DE-92-6D-92,53329948,43
560224022426160000,FC-4F-64-67-43-61,63824499,24
3546107417934640,00-D6-0B-CB-D9-D8,504365504,44
201917881083937,3B-27-7D-19-C3-97,687889992,44
676327086454149000,FC-50-0A-36-3F-98,21695203,2
30458423895345,B1-0B-B8-F2-90-C2,606810104,42
677166771633477000,36-FF-B5-25-50-F0,53329948,26
3580067500744100,D8-E3-95-7F-15-5C,504367067,8
3533722856614320,5F-44-24-09-FF-26,17714016,23
5221745486938330,BC-9F-AC-36-31-9C,369872864,18
3530114799973130,E8-49-87-7D-7B-BE,3783023,30
3558317261244250,AC-5F-67-FD-8D-D7,41520388,24
3536605023214000,EC-11-BD-15-FE-12,37205291,19
3573171342228260,59-56-65-01-8A-2E,63824499,25
5602253271043670,BB-8B-0D-37-05-99,504365504,1
6759359465617330,7C-54-27-C5-DB-93,687889992,30
30324651495226,4B-8C-A3-1B-18-91,21695203,10
560225405853029000,85-00-08-C0-F0-D6,606810104,29
30122290199377,C5-6F-96-C3-60-F9,53329948,9
3529529682010130,E1-7E-D1-C8-4D-53,63824499,18
349549162513754,07-D3-2C-4F-C4-05,504365504,15
50189748661185500,42-3E-A2-41-CE-B6,687889992,17
4017959324021,14-47-0B-06-8A-B0,504365504,21
374622416663713,1B-A9-71-4E-88-A5,687889992,22
4913042325887370,4D-F6-D6-67-D6-7F,21695203,31
4508336915084310,24-B1-A1-AF-8D-80,67046531,2
67632772780308700,7C-6F-8F-A9-7B-34,68084229,37
3556035478223090,CE-D8-87-BE-2F-4B,16590058,20
5602243284323060,30-B0-5D-64-3E-6F,10424152,10
4917006165391770,45-C0-E0-8F-4F-FD,66993663,29
675919905302575000,91-0A-D9-15-13-3D,51991836,34
5602227073103170,93-64-8C-99-DF-9C,43419802,15
201903789652478,28-21-9A-69-BF-D1,504367067,27
3556477597508000,56-23-4B-A2-21-DF,17714016,30
5610005792212900,BF-F6-59-ED-D5-DD,369872864,21
3550984536125520,61-DE-95-A0-62-82,3783023,19
3529372265820000,06-85-58-72-C6-50,41520388,41
3559120023213790,35-A9-70-F2-AA-78,37205291,16
5602220125510610,11-8B-2A-32-17-34,63824499,17
630459475514864000,1A-FB-3A-3C-6E-B0,504365504,40
3581908922696640,BE-C4-99-F1-D5-CF,687889992,36
630412816839436000,A2-C1-26-C2-73-27,21695203,11
374622820011798,68-DA-54-C8-59-C3,606810104,16
6334191928789020,18-B3-2C-1D-AF-BA,53329948,11
5377197628059570,13-04-6F-5F-4F-0C,63824499,45
3574407539565250,6C-90-4A-73-C3-BF,504365504,12
564182513552807000,A6-F2-45-1C-E0-78,687889992,7
3549306726681910,8D-BC-52-89-DC-08,21695203,4
493644802337773000,89-45-DD-1A-5C-1E,606810104,40
4405005264583020,50-38-68-FC-8F-F6,53329948,34
5153117663017230,81-0B-CF-18-AB-F1,504367067,32
3571168197518990,83-3D-D4-88-DC-23,17714016,28
3542791181429620,94-90-00-C6-DE-65,369872864,41
560223489073639000,54-DE-AB-76-B3-12,3783023,5
3581953321046310,82-92-80-E8-66-82,41520388,23
4508410344647420,57-5B-89-9A-74-3E,37205291,6
6374670457963580,08-34-D2-55-E9-C5,63824499,15
3576780278665200,C9-CE-8D-17-BC-1E,504365504,15
30306130693778,B8-5D-8D-5B-4C-23,687889992,37
67714733692496000,24-5D-F9-1B-FD-67,21695203,12
3573367545455390,B7-83-B4-BC-0C-32,606810104,37
6397086446499620,EB-6B-20-34-23-CE,53329948,43
30131051530936,6E-A4-00-3A-45-82,63824499,6
5250781554832400,82-37-E1-A5-6B-A4,504365504,38
676754810093690000,0D-69-4D-B7-29-EA,687889992,1
3570637694402320,80-95-4F-FD-86-4F,67046531,38
30088546690917,46-69-D5-40-D6-D9,68084229,14
3533835170389450,09-1B-F8-9A-D9-79,16590058,4
5100130614665110,FB-B5-E3-73-47-98,10424152,37
5602256086653790,41-C8-61-88-CC-D2,66993663,29
4041596692054180,EA-35-05-0F-80-CD,51991836,16
3546935463442990,ED-66-52-98-3E-48,43419802,38
677134095950017000,98-8B-0E-20-5E-71,504367067,31
633413333471657000,8C-38-3E-DF-FD-91,17714016,26
3574516847863350,64-15-3F-BC-95-6A,369872864,28
3556366748790300,4A-EE-AA-AB-4A-81,3783023,44
3571625409465600,9D-0D-89-35-3E-CB,41520388,7
5602238088210330,6F-A9-C5-E8-B8-69,37205291,24
6396303046136530,E2-82-C2-EA-95-21,63824499,5
3554830564766640,DC-FA-B1-EF-0D-13,504365504,14
5602221982829670,EB-D6-2D-FC-7B-21,687889992,13
3558779706330800,2E-8C-05-3D-FB-B8,21695203,26
3577479111262930,32-CD-7E-49-4F-D6,606810104,11
5048379838465530,3F-0F-76-AA-7D-FB,53329948,20
201604836460242,CB-D4-07-09-7B-85,63824499,24
3589697213201390,CF-DD-BE-FC-B7-4E,504365504,23
3553405368399140,59-2A-67-37-4C-41,687889992,42
5230070433225870,B6-88-61-45-75-89,21695203,27
3535710147201790,6F-96-16-93-B5-B0,606810104,11
5007666328928680,CD-DA-1D-D9-0A-6B,53329948,21
3583600731902100,D2-C3-C2-E4-EB-36,504367067,21
3554313190619790,7E-53-60-16-A1-7C,17714016,24
4903593811945210,6C-BB-63-C4-2C-F7,369872864,6
677125750647867000,A4-52-91-58-7C-F6,3783023,36
3541964113282450,EC-06-6F-1B-7C-7D,41520388,30
5108751101700380,79-5B-F6-D0-EA-6A,37205291,23
3589081380489790,02-97-EB-B0-47-F8,63824499,10
374283946598885,F9-7B-E7-29-53-B0,504365504,22
